dataset_id,view,label,count
su_1167_old,raw,DASHING,1
su_1167_old,raw,DATE,1
su_1167_old,raw,DAUGHTERS,1
su_1167_old,raw,DAY,1
su_1167_old,raw,DECISION,1
su_1167_old,raw,DECISIONS,1
su_1167_old,raw,DEED,1
su_1167_old,raw,DELIVERY,1
su_1167_old,raw,DENIAL,1
su_1167_old,raw,DEPARTMENT,1
su_1167_old,raw,DEPOT,1
su_1167_old,raw,DESERVE,1
su_1167_old,raw,DESERVES,1
su_1167_old,raw,DESIRED,1
su_1167_old,raw,DESTRUCTION,1
su_1167_old,raw,DETAILS,1
su_1167_old,raw,DETECTOR,1
su_1167_old,raw,DEWDROP,1
su_1167_old,raw,DICTION,1
su_1167_old,raw,DID,1
su_1167_old,raw,DIFFICULT,1
su_1167_old,raw,DINE,1
su_1167_old,raw,DINOSAURS,1
su_1167_old,raw,DIPLOMACY,1
su_1167_old,raw,DIPPED,1
su_1167_old,raw,DIRECTION,1
su_1167_old,raw,DISASTER,1
su_1167_old,raw,DISCHARGED,1
su_1167_old,raw,DISCOURAGING,1
su_1167_old,raw,DISCOVERING,1
su_1167_old,raw,DISCREET,1
su_1167_old,raw,DISGUSTING,1
su_1167_old,raw,DISTURBANCE,1
su_1167_old,raw,DO,1
su_1167_old,raw,DOCTOR,1
su_1167_old,raw,DOES,1
su_1167_old,raw,DOG,1
su_1167_old,raw,DOLPHINS,1
su_1167_old,raw,DOOR,1
su_1167_old,raw,DOORS,1
su_1167_old,raw,DORMITORY,2
su_1167_old,raw,DOUBLE,1
su_1167_old,raw,DOW,1
su_1167_old,raw,DOWN,1
su_1167_old,raw,DREAM,1
su_1167_old,raw,DREAMERS,1
su_1167_old,raw,DREAMS,1
su_1167_old,raw,DRESS,1
su_1167_old,raw,DRINK,1
su_1167_old,raw,DRIVE,1
su_1167_old,raw,DRIVERS,1
su_1167_old,raw,DRIVEWAYS,1
su_1167_old,raw,DRIVING,1
su_1167_old,raw,DROVE,1
su_1167_old,raw,DRUGS,1
su_1167_old,raw,DRY,1
su_1167_old,raw,DUCK,1
su_1167_old,raw,DUE,1
su_1167_old,raw,EACH,1
su_1167_old,raw,EARLY,1
su_1167_old,raw,EARTH,1
su_1167_old,raw,EAST,1
su_1167_old,raw,EASY,1
su_1167_old,raw,EAT,1
su_1167_old,raw,ECONOMY,1
su_1167_old,raw,EDITION,1
su_1167_old,raw,EDUCATION,1
su_1167_old,raw,EFFORT,1
su_1167_old,raw,EFFORTS,1
su_1167_old,raw,EGO,1
su_1167_old,raw,EIGHT,1
su_1167_old,raw,ELECTIONS,1
su_1167_old,raw,ELECTRIC,1
su_1167_old,raw,ELECTRICAL,1
su_1167_old,raw,ELEPHANTS,1
su_1167_old,raw,ELEVATOR,1
su_1167_old,raw,ELSE,1
su_1167_old,raw,EMAIL,1
su_1167_old,raw,EMPIRE,1
su_1167_old,raw,EMPLOYEE,1
su_1167_old,raw,ENCOURAGEMENT,1
su_1167_old,raw,END,1
su_1167_old,raw,ENGINE,1
su_1167_old,raw,ENJOY,1
su_1167_old,raw,ENLARGED,1
su_1167_old,raw,ENOUGH,1
su_1167_old,raw,ENTER,1
su_1167_old,raw,ENTIRE,1
su_1167_old,raw,ENVIRONMENT,1
su_1167_old,raw,EQUATION,1
su_1167_old,raw,ETIQUETTE,1
su_1167_old,raw,EVENING,1
su_1167_old,raw,EVENTUALLY,1
su_1167_old,raw,EVER,1
su_1167_old,raw,EVERY,1
su_1167_old,raw,EVERYBODY,1
su_1167_old,raw,EVERYDAY,1
su_1167_old,raw,EVERYONE,1
su_1167_old,raw,EVERYWHERE,1
su_1167_old,raw,EXAM,1
su_1167_old,raw,EXAMPLE,1
su_1167_old,raw,EXASPERATION,1
su_1167_old,raw,EXCEED,1
su_1167_old,raw,EXCELLENT,1
su_1167_old,raw,EXCHANGE,1
su_1167_old,raw,EXCITED,1
su_1167_old,raw,EXCITING,1
su_1167_old,raw,EXERCISE,1
su_1167_old,raw,EXPECTANCY,1
su_1167_old,raw,EXPENSES,1
su_1167_old,raw,EXPENSIVE,1
su_1167_old,raw,EXPERIENCE,1
su_1167_old,raw,EXPLOSION,1
su_1167_old,raw,EXPRESS,1
su_1167_old,raw,EXTINCT,1
su_1167_old,raw,EXTRA,1
su_1167_old,raw,FACE,1
su_1167_old,raw,FACTS,1
su_1167_old,raw,FAILURE,1
su_1167_old,raw,FALL,1
su_1167_old,raw,FALLING,1
su_1167_old,raw,FANS,1
su_1167_old,raw,FAST,1
su_1167_old,raw,FASTER,1
su_1167_old,raw,FAVORITE,1
su_1167_old,raw,FAVOURITE,1
su_1167_old,raw,FAX,1
su_1167_old,raw,FEBRUARY,1
su_1167_old,raw,FEEL,1
su_1167_old,raw,FEELING,1
su_1167_old,raw,FELL,1
su_1167_old,raw,FEW,1
su_1167_old,raw,FIELD,1
su_1167_old,raw,FIGURE,1
su_1167_old,raw,FILE,1
su_1167_old,raw,FIND,1
su_1167_old,raw,FINE,1
su_1167_old,raw,FINER,1
su_1167_old,raw,FINGERS,1
su_1167_old,raw,FIRE,1
su_1167_old,raw,FIRST,1
su_1167_old,raw,FISH,1
su_1167_old,raw,FIT,1
su_1167_old,raw,FIVE,1
su_1167_old,raw,FLASHING,1
su_1167_old,raw,FLAT,1
su_1167_old,raw,FLAVORED,1
su_1167_old,raw,FLYING,1
su_1167_old,raw,FOG,1
su_1167_old,raw,FOLDS,1
su_1167_old,raw,FOLLOW,1
su_1167_old,raw,FOOD,1
su_1167_old,raw,FOOTBALL,1
su_1167_old,raw,FOR,1
su_1167_old,raw,FORCE,1
su_1167_old,raw,FOREST,1
su_1167_old,raw,FOREVER,1
su_1167_old,raw,FORWARD,1
su_1167_old,raw,FOUND,1
su_1167_old,raw,FOUR,1
su_1167_old,raw,FOURTH,1
su_1167_old,raw,FOX,1
su_1167_old,raw,FREE,1
su_1167_old,raw,FREQUENTLY,1
su_1167_old,raw,FREUD,1
su_1167_old,raw,FRIEND,1
su_1167_old,raw,FRIENDLY,1
su_1167_old,raw,FROM,1
su_1167_old,raw,FRONT,1
su_1167_old,raw,FUDGE,1
su_1167_old,raw,FUEL,1
su_1167_old,raw,FULL,1
su_1167_old,raw,FULLY,1
su_1167_old,raw,FUN,1
su_1167_old,raw,FUTILE,1
su_1167_old,raw,GALLERY,1
su_1167_old,raw,GAMBLERS,1
su_1167_old,raw,GAME,1
su_1167_old,raw,GAP,1
su_1167_old,raw,GARBAGE,1
su_1167_old,raw,GAS,1
su_1167_old,raw,GEL,1
su_1167_old,raw,GENERATION,1
su_1167_old,raw,GET,1
su_1167_old,raw,GETS,1
su_1167_old,raw,GETTING,1
su_1167_old,raw,GIVE,1
su_1167_old,raw,GIVES,1
su_1167_old,raw,GLANCE,1
su_1167_old,raw,GLASSES,1
su_1167_old,raw,GO,1
su_1167_old,raw,GOES,1
su_1167_old,raw,GOING,1
su_1167_old,raw,GOLDILOCKS,1
su_1167_old,raw,GOLFERS,1
su_1167_old,raw,GOOD,1
su_1167_old,raw,GOSPEL,1
su_1167_old,raw,GOT,1
su_1167_old,raw,GOVERNMENT,1
su_1167_old,raw,GOVERNMENTS,1
su_1167_old,raw,GRANITE,1
su_1167_old,raw,GREASY,1
su_1167_old,raw,GREAT,1
su_1167_old,raw,GROCERY,1
su_1167_old,raw,GROW,1
su_1167_old,raw,GROWING,1
su_1167_old,raw,GUIDELINES,1
su_1167_old,raw,GUN,1
su_1167_old,raw,HAD,1
su_1167_old,raw,HAIR,1
su_1167_old,raw,HAMBURGER,1
su_1167_old,raw,HAND,1
su_1167_old,raw,HANDICAPPED,1
su_1167_old,raw,HANDLE,1
su_1167_old,raw,HANDLED,1
su_1167_old,raw,HANDS,1
su_1167_old,raw,HARD,1
su_1167_old,raw,HARDEST,1
su_1167_old,raw,HAS,1
su_1167_old,raw,HATE,1
su_1167_old,raw,HAVE,1
su_1167_old,raw,HAVING,1
su_1167_old,raw,HE,1
su_1167_old,raw,HEAD,1
su_1167_old,raw,HEALTHY,1
su_1167_old,raw,HEAR,1
su_1167_old,raw,HEAT,1
su_1167_old,raw,HECK,1
su_1167_old,raw,HELP,1
su_1167_old,raw,HELPS,1
su_1167_old,raw,HER,1
su_1167_old,raw,HERE,1
su_1167_old,raw,HEROIC,1
su_1167_old,raw,HIGH,1
su_1167_old,raw,HIGHER,1
su_1167_old,raw,HIGHWAY,1
su_1167_old,raw,HIM,1
su_1167_old,raw,HIS,1
su_1167_old,raw,HISTORIC,1
su_1167_old,raw,HOLD,1
su_1167_old,raw,HOLE,1
su_1167_old,raw,HOME,1
su_1167_old,raw,HONEST,1
su_1167_old,raw,HOPES,1
su_1167_old,raw,HORN,1
su_1167_old,raw,HOUR,1
su_1167_old,raw,HOURS,1
su_1167_old,raw,HOUSE,1
su_1167_old,raw,HOUSEKEEPER,1
su_1167_old,raw,HOW,1
su_1167_old,raw,I,1
su_1167_old,raw,ICE,1
su_1167_old,raw,IDEA,1
su_1167_old,raw,IDES,1
su_1167_old,raw,IDIOT,1
su_1167_old,raw,IF,1
su_1167_old,raw,IMAGINATION,1
su_1167_old,raw,IMMEDIATELY,1
su_1167_old,raw,IMPORTANT,1
su_1167_old,raw,IN,1
su_1167_old,raw,INCREASED,1
su_1167_old,raw,INDEX,1
su_1167_old,raw,INDICATION,1
su_1167_old,raw,INEFFICIENT,1
su_1167_old,raw,INFORMATION,1
su_1167_old,raw,INJUSTICE,1
su_1167_old,raw,INSPIRING,1
su_1167_old,raw,INSULATION,1
su_1167_old,raw,INSURANCE,1
su_1167_old,raw,INTERACTIONS,1
su_1167_old,raw,INTERESTING,1
su_1167_old,raw,INTERFACE,1
su_1167_old,raw,INVESTIGATE,1
su_1167_old,raw,IRREGULAR,1
su_1167_old,raw,IS,1
su_1167_old,raw,IT,1
su_1167_old,raw,JACKET,1
su_1167_old,raw,JAMMED,1
su_1167_old,raw,JEDI,1
su_1167_old,raw,JEWELS,1
su_1167_old,raw,JOB,1
su_1167_old,raw,JOBS,1
su_1167_old,raw,JOIN,1
su_1167_old,raw,JOKE,1
su_1167_old,raw,JONES,1
su_1167_old,raw,JUDGES,1
su_1167_old,raw,JUMPED,1
su_1167_old,raw,JUMPING,1
su_1167_old,raw,JUST,1
su_1167_old,raw,JUSTICE,1
su_1167_old,raw,KEEP,1
su_1167_old,raw,KEEPS,1
su_1167_old,raw,KIDS,1
su_1167_old,raw,KILLER,1
su_1167_old,raw,KING,1
su_1167_old,raw,KISSING,1
su_1167_old,raw,KNEE,1
su_1167_old,raw,KNEES,1
su_1167_old,raw,KNOCKING,1
su_1167_old,raw,KNOW,1
su_1167_old,raw,LABOUR,1
su_1167_old,raw,LAGOON,1
su_1167_old,raw,LAMB,1
su_1167_old,raw,LAND,1
su_1167_old,raw,LARGEST,1
su_1167_old,raw,LASER,1
su_1167_old,raw,LAST,1
su_1167_old,raw,LATE,1
su_1167_old,raw,LATER,1
su_1167_old,raw,LAUGH,1
su_1167_old,raw,LAUNDRY,1
su_1167_old,raw,LAVATORY,1
su_1167_old,raw,LEAP,1
su_1167_old,raw,LEARN,1
su_1167_old,raw,LEARNING,1
su_1167_old,raw,LEATHER,1
su_1167_old,raw,LEAVE,1
su_1167_old,raw,LEAVING,1
su_1167_old,raw,LEFT,1
su_1167_old,raw,LENDER,1
su_1167_old,raw,LENS,1
su_1167_old,raw,LESSON,1
su_1167_old,raw,LETTERS,1
su_1167_old,raw,LEVEE,1
su_1167_old,raw,LIAR,1
su_1167_old,raw,LIBRARY,1
su_1167_old,raw,LIE,1
su_1167_old,raw,LIFE,1
su_1167_old,raw,LIGHT,1
su_1167_old,raw,LIKE,1
su_1167_old,raw,LIMIT,1
su_1167_old,raw,LIMITED,1
su_1167_old,raw,LINE,1
su_1167_old,raw,LISTEN,1
su_1167_old,raw,LITTLE,1
su_1167_old,raw,LIVING,1
su_1167_old,raw,LOCATION,1
su_1167_old,raw,LOCKED,1
su_1167_old,raw,LONG,1
su_1167_old,raw,LONGER,1
su_1167_old,raw,LOOK,1
su_1167_old,raw,LOOKS,1
su_1167_old,raw,LOOSE,1
su_1167_old,raw,LOOSES,1
su_1167_old,raw,LOSERS,1
su_1167_old,raw,LOST,1
su_1167_old,raw,LOT,1
su_1167_old,raw,LOTTERY,1
su_1167_old,raw,LOUDLY,1
su_1167_old,raw,LOVE,1
su_1167_old,raw,LOVELY,1
su_1167_old,raw,LOW,1
su_1167_old,raw,LUCKILY,1
su_1167_old,raw,LUNCH,1
su_1167_old,raw,LYDIA,1
su_1167_old,raw,MACHINE,1
su_1167_old,raw,MACHINERY,1
su_1167_old,raw,MADE,1
su_1167_old,raw,MAIL,1
su_1167_old,raw,MAJESTY,1
su_1167_old,raw,MAKE,1
su_1167_old,raw,MAKES,1
su_1167_old,raw,MAKEUP,1
su_1167_old,raw,MAN,1
su_1167_old,raw,MANY,1
su_1167_old,raw,MARCH,1
su_1167_old,raw,MARY,1
su_1167_old,raw,MASK,1
su_1167_old,raw,MATERNITY,1
su_1167_old,raw,MAXIMUM,1
su_1167_old,raw,ME,1
su_1167_old,raw,MEANS,1
su_1167_old,raw,MEDIEVAL,1
su_1167_old,raw,MEET,1
su_1167_old,raw,MEETING,1
su_1167_old,raw,MEN,1
su_1167_old,raw,MERGER,1
su_1167_old,raw,MET,1
su_1167_old,raw,METER,1
su_1167_old,raw,MICE,1
su_1167_old,raw,MICROSCOPES,1
su_1167_old,raw,MIDNIGHT,1
su_1167_old,raw,MIGHT,1
su_1167_old,raw,MIGHTIER,1
su_1167_old,raw,MIND,1
su_1167_old,raw,MINE,1
su_1167_old,raw,MINIMUM,1
su_1167_old,raw,MINUTE,1
su_1167_old,raw,MISSED,1
su_1167_old,raw,MISSION,1
su_1167_old,raw,MIX,1
su_1167_old,raw,MODERATION,1
su_1167_old,raw,MOM,1
su_1167_old,raw,MONITORED,1
su_1167_old,raw,MONKEY,1
su_1167_old,raw,MONTH,1
su_1167_old,raw,MONTHLY,1
su_1167_old,raw,MONTHS,1
su_1167_old,raw,MORE,1
su_1167_old,raw,MORTGAGE,1
su_1167_old,raw,MOST,1
su_1167_old,raw,MOTHER,1
su_1167_old,raw,MOTIVATIONAL,1
su_1167_old,raw,MOVIE,1
su_1167_old,raw,MUCH,1
su_1167_old,raw,MURDER,1
su_1167_old,raw,MUSIC,1
su_1167_old,raw,MUST,1
su_1167_old,raw,MY,1
su_1167_old,raw,MYSTERY,1
su_1167_old,raw,NASTY,1
su_1167_old,raw,NATION,1
su_1167_old,raw,NATIONS,1
su_1167_old,raw,NEAR,1
su_1167_old,raw,NEARBY,1
su_1167_old,raw,NEED,1
su_1167_old,raw,NEEDED,1
su_1167_old,raw,NEEDS,1
su_1167_old,raw,NEITHER,1
su_1167_old,raw,NERVOUS,1
su_1167_old,raw,NEVER,1
su_1167_old,raw,NEW,1
su_1167_old,raw,NEWS,1
su_1167_old,raw,NICE,1
su_1167_old,raw,NIGHT,1
su_1167_old,raw,NO,1
su_1167_old,raw,NOBODY,1
su_1167_old,raw,NON,1
su_1167_old,raw,NOON,1
su_1167_old,raw,NOR,1
su_1167_old,raw,NOSE,1
su_1167_old,raw,NOT,1
su_1167_old,raw,NOTE,1
su_1167_old,raw,NOTHING,1
su_1167_old,raw,NOW,1
su_1167_old,raw,NUMBER,1
su_1167_old,raw,NUTTY,1
su_1167_old,raw,OBEY,1
su_1167_old,raw,OBJECTIVE,1
su_1167_old,raw,OBJECTS,1
su_1167_old,raw,OBLIGATIONS,1
su_1167_old,raw,OBSERVATION,1
su_1167_old,raw,OCCASIONAL,1
su_1167_old,raw,OCCUR,1
su_1167_old,raw,OCEANS,1
su_1167_old,raw,OF,1
su_1167_old,raw,OFF,1
su_1167_old,raw,OFFENDERS,1
su_1167_old,raw,OFFENDS,1
su_1167_old,raw,OFFENSIVE,1
su_1167_old,raw,OFFER,1
su_1167_old,raw,OIL,1
su_1167_old,raw,OK,1
su_1167_old,raw,OLD,1
su_1167_old,raw,OLYMPIC,2
su_1167_old,raw,ON,1
su_1167_old,raw,ONE,1
su_1167_old,raw,ONLY,1
su_1167_old,raw,OPERA,1
su_1167_old,raw,OPPOSING,1
su_1167_old,raw,OR,1
su_1167_old,raw,ORDER,1
su_1167_old,raw,ORDERED,1
su_1167_old,raw,ORGANIZATION,1
su_1167_old,raw,ORGANIZE,1
su_1167_old,raw,OUR,1
su_1167_old,raw,OUT,1
su_1167_old,raw,OVER,1
su_1167_old,raw,OVERDRAWN,1
su_1167_old,raw,OWNED,1
su_1167_old,raw,PAID,1
su_1167_old,raw,PAINTINGS,1
su_1167_old,raw,PANEL,1
su_1167_old,raw,PARK,1
su_1167_old,raw,PARKING,1
su_1167_old,raw,PARKWAYS,1
su_1167_old,raw,PARTIES,1
su_1167_old,raw,PARTS,1
su_1167_old,raw,PARTY,1
su_1167_old,raw,PATIO,1
su_1167_old,raw,PAY,1
su_1167_old,raw,PEANUTS,1
su_1167_old,raw,PEEK,1
su_1167_old,raw,PEERING,1
su_1167_old,raw,PEN,1
su_1167_old,raw,PENALTY,1
su_1167_old,raw,PEOPLE,1
su_1167_old,raw,PERIOD,1
su_1167_old,raw,PERSISTENT,1
su_1167_old,raw,PERSON,1
su_1167_old,raw,PERSONAL,1
su_1167_old,raw,PERSONS,1
su_1167_old,raw,PHENOMENON,1
su_1167_old,raw,PHOTOGRAPHS,1
su_1167_old,raw,PHRASES,1
su_1167_old,raw,PHYSICS,1
su_1167_old,raw,PICKET,1
su_1167_old,raw,PICTURE,1
su_1167_old,raw,PIES,1
su_1167_old,raw,PIG,1
su_1167_old,raw,PILE,1
su_1167_old,raw,PIMP,1
su_1167_old,raw,PIZZA,1
su_1167_old,raw,PLACE,2
su_1167_old,raw,PLAY,1
su_1167_old,raw,PLAYED,1
su_1167_old,raw,PLAYERS,1
su_1167_old,raw,PLAYING,1
su_1167_old,raw,PLEASANT,1
su_1167_old,raw,PLEASE,1
su_1167_old,raw,PLUG,1
su_1167_old,raw,POISONOUS,1
su_1167_old,raw,POLITICAL,1
su_1167_old,raw,POLITICS,1
su_1167_old,raw,POOREST,1
su_1167_old,raw,POPULARITY,1
su_1167_old,raw,POPULATION,1
su_1167_old,raw,POSTAL,1
su_1167_old,raw,POWDER,1
su_1167_old,raw,POWER,1
su_1167_old,raw,PRAYER,1
su_1167_old,raw,PRECAUTIONS,1
su_1167_old,raw,PREDICTABLE,1
su_1167_old,raw,PREFER,1
su_1167_old,raw,PREFERRED,1
su_1167_old,raw,PREPARE,1
su_1167_old,raw,PRESCRIPTION,1
su_1167_old,raw,PRESENCE,1
su_1167_old,raw,PRESENTATION,1
su_1167_old,raw,PRESIDENTIAL,1
su_1167_old,raw,PRESIDENTS,1
su_1167_old,raw,PREVAILING,1
su_1167_old,raw,PRICE,1
su_1167_old,raw,PRINTER,1
su_1167_old,raw,PRIORITIES,1
su_1167_old,raw,PRIORITY,1
su_1167_old,raw,PRISON,1
su_1167_old,raw,PRIZE,1
su_1167_old,raw,PROBLEM,1
su_1167_old,raw,PROBLEMS,1
su_1167_old,raw,PROFESSOR,1
su_1167_old,raw,PROFIT,1
su_1167_old,raw,PROPOSAL,1
su_1167_old,raw,PROPRIETOR,1
su_1167_old,raw,PROTECT,1
su_1167_old,raw,PROTESTERS,1
su_1167_old,raw,PROVIDE,1
su_1167_old,raw,PROVIDED,1
su_1167_old,raw,PROVINCES,1
su_1167_old,raw,PSYCHIATRIST,1
su_1167_old,raw,PSYCHOLOGY,1
su_1167_old,raw,PUBLIC,1
su_1167_old,raw,PUBLISHED,1
su_1167_old,raw,PUMPING,1
su_1167_old,raw,PUNISHMENT,1
su_1167_old,raw,PUT,1
su_1167_old,raw,QUACKS,1
su_1167_old,raw,QUAKES,1
su_1167_old,raw,QUARTER,1
su_1167_old,raw,QUESTION,1
su_1167_old,raw,QUESTIONING,1
su_1167_old,raw,QUESTIONS,1
su_1167_old,raw,QUICK,1
su_1167_old,raw,QUICKLY,1
su_1167_old,raw,QUIT,1
su_1167_old,raw,QUITE,1
su_1167_old,raw,QUOTA,1
su_1167_old,raw,RACE,1
su_1167_old,raw,RACKETBALL,1
su_1167_old,raw,RAGED,1
su_1167_old,raw,RAIN,1
su_1167_old,raw,RAINDROPS,1
su_1167_old,raw,RAISE,1
su_1167_old,raw,RAPIDLY,1
su_1167_old,raw,RATIONALE,1
su_1167_old,raw,RATTLE,1
su_1167_old,raw,REACH,1
su_1167_old,raw,READING,1
su_1167_old,raw,REALLY,1
su_1167_old,raw,RECEIPTS,1
su_1167_old,raw,RECRUITMENT,1
su_1167_old,raw,RECTANGULAR,1
su_1167_old,raw,RECYCLING,1
su_1167_old,raw,RED,1
su_1167_old,raw,REDOUBLE,1
su_1167_old,raw,REDRESS,1
su_1167_old,raw,REFERENDUM,1
su_1167_old,raw,REFUSE,1
su_1167_old,raw,REGISTERED,1
su_1167_old,raw,REGISTRATION,1
su_1167_old,raw,REJECTION,1
su_1167_old,raw,RELATIONS,1
su_1167_old,raw,RELIGION,1
su_1167_old,raw,RELUCTANT,1
su_1167_old,raw,RENT,1
su_1167_old,raw,REQUIRE,1
su_1167_old,raw,REQUIRES,1
su_1167_old,raw,RESPONSE,1
su_1167_old,raw,RESTAURANT,1
su_1167_old,raw,RESULT,1
su_1167_old,raw,RESULTS,1
su_1167_old,raw,RETURN,1
su_1167_old,raw,RICH,1
su_1167_old,raw,RID,1
su_1167_old,raw,RIDICULOUS,1
su_1167_old,raw,RIDING,1
su_1167_old,raw,RIFE,1
su_1167_old,raw,RIGHT,1
su_1167_old,raw,RINGS,1
su_1167_old,raw,RISEN,1
su_1167_old,raw,RISES,1
su_1167_old,raw,RISK,1
su_1167_old,raw,ROADS,1
su_1167_old,raw,ROBIN,1
su_1167_old,raw,ROCKS,1
su_1167_old,raw,ROMAN,1
su_1167_old,raw,ROUND,1
su_1167_old,raw,ROVER,1
su_1167_old,raw,RULES,1
su_1167_old,raw,RUN,1
su_1167_old,raw,RUNNING,1
su_1167_old,raw,RUNS,1
su_1167_old,raw,SAD,1
su_1167_old,raw,SADDLES,1
su_1167_old,raw,SAFE,1
su_1167_old,raw,SAFETY,1
su_1167_old,raw,SALESMEN,1
su_1167_old,raw,SAM,1
su_1167_old,raw,SAMPLE,1
su_1167_old,raw,SANTA,1
su_1167_old,raw,SATURDAY,1
su_1167_old,raw,SATURN,1
su_1167_old,raw,SAVING,1
su_1167_old,raw,SAY,1
su_1167_old,raw,SAYS,1
su_1167_old,raw,SCENE,1
su_1167_old,raw,SCHEDULING,1
su_1167_old,raw,SCHOOLS,1
su_1167_old,raw,SCRATCH,1
su_1167_old,raw,SEASON,1
su_1167_old,raw,SEASONED,1
su_1167_old,raw,SEASONS,1
su_1167_old,raw,SEAT,1
su_1167_old,raw,SECOND,1
su_1167_old,raw,SECURITY,1
su_1167_old,raw,SEE,1
su_1167_old,raw,SEEMS,1
su_1167_old,raw,SEEN,1
su_1167_old,raw,SEES,1
su_1167_old,raw,SEMINARS,1
su_1167_old,raw,SENDS,1
su_1167_old,raw,SENT,1
su_1167_old,raw,SENTENCE,1
su_1167_old,raw,SERVICE,1
su_1167_old,raw,SERVICES,1
su_1167_old,raw,SEVEN,1
su_1167_old,raw,SHACK,1
su_1167_old,raw,SHALL,1
su_1167_old,raw,SHARP,1
su_1167_old,raw,SHE,1
su_1167_old,raw,SHEDS,2
su_1167_old,raw,SHIP,1
su_1167_old,raw,SHIRTS,1
su_1167_old,raw,SHIVERING,1
su_1167_old,raw,SHOP,1
su_1167_old,raw,SHOPPING,1
su_1167_old,raw,SHORT,1
su_1167_old,raw,SHOULD,1
su_1167_old,raw,SHOULDERS,1
su_1167_old,raw,SHOUTING,1
su_1167_old,raw,SHRINE,1
su_1167_old,raw,SICK,1
su_1167_old,raw,SIDES,1
su_1167_old,raw,SIGN,1
su_1167_old,raw,SILLY,1
su_1167_old,raw,SILVER,1
su_1167_old,raw,SING,1
su_1167_old,raw,SISTER,1
su_1167_old,raw,SIT,1
su_1167_old,raw,SIX,1
su_1167_old,raw,SIZE,1
su_1167_old,raw,SKATE,1
su_1167_old,raw,SKIMMED,1
su_1167_old,raw,SLIP,1
su_1167_old,raw,SLIPPERY,1
su_1167_old,raw,SLOW,1
su_1167_old,raw,SMALL,1
su_1167_old,raw,SMART,1
su_1167_old,raw,SNAKE,1
su_1167_old,raw,SNOW,1
su_1167_old,raw,SO,1
su_1167_old,raw,SOCKET,1
su_1167_old,raw,SOLD,1
su_1167_old,raw,SOME,1
su_1167_old,raw,SOMEONE,1
su_1167_old,raw,SONS,1
su_1167_old,raw,SOON,1
su_1167_old,raw,SOUND,1
su_1167_old,raw,SOUNDS,1
su_1167_old,raw,SPACE,1
su_1167_old,raw,SPAGHETTI,1
su_1167_old,raw,SPEAK,1
su_1167_old,raw,SPECTACULAR,1
su_1167_old,raw,SPEECH,1
su_1167_old,raw,SPEED,1
su_1167_old,raw,SPEEDING,1
su_1167_old,raw,SPILL,1
su_1167_old,raw,SPILLED,1
su_1167_old,raw,SPOONFUL,1
su_1167_old,raw,SPORT,1
su_1167_old,raw,SPOT,1
su_1167_old,raw,SPRAWLING,1
su_1167_old,raw,SQUANDER,1
su_1167_old,raw,STABILITY,1
su_1167_old,raw,STAGE,1
su_1167_old,raw,STARLIGHT,1
su_1167_old,raw,STATEMENT,1
su_1167_old,raw,STAY,1
su_1167_old,raw,STAYING,1
su_1167_old,raw,STEEP,1
su_1167_old,raw,STEP,1
su_1167_old,raw,STICKER,1
su_1167_old,raw,STIFF,1
su_1167_old,raw,STILL,1
su_1167_old,raw,STIMULUS,1
su_1167_old,raw,STOCK,1
su_1167_old,raw,STOP,1
su_1167_old,raw,STORE,1
su_1167_old,raw,STRAINED,1
su_1167_old,raw,STRANGERS,1
su_1167_old,raw,STREETS,1
su_1167_old,raw,STRIKE,1
su_1167_old,raw,STUCK,1
su_1167_old,raw,STUPID,1
su_1167_old,raw,STYLE,1
su_1167_old,raw,SUBDIVISIONS,1
su_1167_old,raw,SUBJECT,1
su_1167_old,raw,SUBJECTS,1
su_1167_old,raw,SUBTRACTION,1
su_1167_old,raw,SUBURBS,1
su_1167_old,raw,SUCCEED,1
su_1167_old,raw,SUCH,1
su_1167_old,raw,SUCKER,1
su_1167_old,raw,SUGGESTS,1
su_1167_old,raw,SUITE,1
su_1167_old,raw,SUM,1
su_1167_old,raw,SUMMIT,1
su_1167_old,raw,SUN,1
su_1167_old,raw,SUNDAY,1
su_1167_old,raw,SUNNY,1
su_1167_old,raw,SUNSET,1
su_1167_old,raw,SUPER,1
su_1167_old,raw,SUPERMAN,1
su_1167_old,raw,SURE,1
su_1167_old,raw,SURGERY,1
su_1167_old,raw,SWAMP,1
su_1167_old,raw,SWEATSHIRT,1
su_1167_old,raw,SWIM,1
su_1167_old,raw,SWORD,1
su_1167_old,raw,SYLLABUS,1
su_1167_old,raw,SYMPATHY,1
su_1167_old,raw,SYSTEM,1
su_1167_old,raw,TABLETOP,1
su_1167_old,raw,TAKE,1
su_1167_old,raw,TAKES,1
su_1167_old,raw,TAKING,1
su_1167_old,raw,TALKING,1
su_1167_old,raw,TAPE,1
su_1167_old,raw,TASTE,1
su_1167_old,raw,TAXATION,1
su_1167_old,raw,TEACHING,1
su_1167_old,raw,TEAM,1
su_1167_old,raw,TELL,1
su_1167_old,raw,TEMPERAMENT,1
su_1167_old,raw,TEN,1
su_1167_old,raw,TENNIS,2
su_1167_old,raw,TESTS,1
su_1167_old,raw,THAN,1
su_1167_old,raw,THANK,1
su_1167_old,raw,THAT,1
su_1167_old,raw,THE,1
su_1167_old,raw,THEIR,1
su_1167_old,raw,THERE,1
su_1167_old,raw,THESE,1
su_1167_old,raw,THEY,1
